material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap,is_oxide
mp-9770,Ag32Ge4S24,60,3,33,1207.5522476673805,6.204443918976512,20.12587079445634,2.54715587,-3.806650973499999,-0.326871861055552,1.0,0.6102000000000001,0.0
mp-15645,Ag32Sn4S24,60,3,33,1251.1597547752183,6.232772680959803,20.852662579586973,2.76005972,-16.45812503,-0.204578667791666,1.0,0.535099999999999,0.0
mp-17984,Ag16Sn2Se12,30,3,31,698.5069330504559,6.919829560988783,23.2835644350152,2.25874211,-18.974680610666667,-0.210509788958332,0.0,0.000999999999999,0.0
mp-1195618,Ag18P28O56F56,158,4,14,2528.251060660042,3.132097467309695,16.001588991519256,-0.59981769,-6.085869076392405,-2.370250809303797,0.0,0.026499999999999,1.0
mp-556837,Ag2As2S32F12,48,4,15,1196.3066143383876,2.248149587717321,24.923054465383075,0.082589,-4.636179454791667,-1.085765807256944,0.0,2.765,0.0
mp-1191037,Ag2As2Se6F12,22,4,12,412.94668078325975,4.291903451511375,18.77030367196636,0.49260624,-4.3202585968181815,-1.6399032428361742,1.0,1.6736,0.0
mp-985701,Ag2As6H4O18,30,5,2,373.598899748098,4.254863694990965,12.453296658269933,1.655832859999999,-5.961336370666667,-1.4163172241111122,0.0,0.8362,1.0
mp-37153,Ag1As1F6,8,0,225,143.5472964175908,3.433120375475912,17.943412052198852,-2.45040028,-4.5762138375,-2.201692029895833,0.0,1.6805999999999992,0.0
mp-1178563,Ag2As2O6,10,6,148,119.28055162319482,6.425733028349928,11.928055162319485,2.6978486,-5.741099903999998,-1.269711258833331,1.0,0.2921,1.0
mp-23231,Ag1Br1,2,0,225,48.38393788143195,6.444350901853476,24.191968940715974,1.55338318,-2.899563145,-0.6596210383333321,0.0,0.730399999999999,0.0
mp-22922,Ag1Cl1,2,0,225,42.630581348524416,5.582622712233539,21.315290674262208,1.49474467,-14.322597955,-0.568439933749999,0.0,0.9522,0.0
mp-22993,Ag1Cl1O4,6,1,121,81.38981885634249,4.229779246078329,13.564969809390414,0.57855162,-4.494621353333333,-0.414067270277776,0.0,2.3558,1.0
mp-18536,Ag6F18,24,2,178,334.38184645239704,4.91226665319555,13.932576935516543,-2.31708552,-8.8124376825,-1.128947433749999,0.0,0.208499999999999,0.0
mp-580941,Ag4I4,8,2,186,268.4034289336924,5.809898805745882,33.55042861671155,1.27372464,-2.651235045,-0.467759898333332,1.0,1.3759,0.0
mp-1194592,Ag4I12O32,48,1,82,822.4673908574347,4.979406561017461,17.13473730952989,2.44893091,-4.669576572916667,-0.753021275972222,0.0,2.2937,1.0
mp-27384,Ag8I8O24,40,3,29,626.0775664617084,5.999922075919814,15.65193916154271,2.53516372,-4.555235327,-0.713068665333332,0.0,2.4375,1.0
mp-1214988,Ag2Mo12Cl26,40,5,2,988.5231112725482,3.8447583807349393,24.713077781813706,3.82068437,-13.91846949,-1.029996517375002,0.0,2.3227,0.0
mp-14029,Ag8Mo8P8O48,72,4,14,966.4893487294923,4.546519985628443,13.423463176798505,1.31383114,-7.402419884722223,-1.98110573542328,0.0,2.1219,1.0
mp-552185,Ag2N2O6,10,6,161,125.10450403344892,4.509524594558627,12.510450403344892,0.18466814,-5.885683233,-0.6806635453333331,0.0,1.853899999999999,1.0
mp-1194585,Ag8P8O16F16,48,4,15,825.2277717122167,3.361815516047696,17.192245244004514,-0.32697864,-5.925408358333333,-2.26173536438492,1.0,1.9686,1.0
mp-18702,Ag8P8O24,40,4,14,523.544804128728,4.7408418269331225,13.0886201032182,1.32942477,-6.578507001500009,-1.958048157761913,0.0,2.0232,1.0
mp-1214944,Ag1Rh1S2O8,12,4,12,157.53327862063614,4.246908140287553,13.127773218386343,2.98033511,-6.301511567499999,-1.462540507222221,0.0,1.1739,1.0
mp-1202574,Ag4S8O24F8,44,4,14,724.8669816432666,2.80388373171141,16.474249582801516,-1.1328749,-5.731185887045455,-1.6734470149242422,1.0,0.187799999999999,1.0
mp-1229086,Ag4S4O12F4,24,4,4,356.6309406735655,3.854012460146807,14.859622528065229,0.29962556,-5.547679475,-1.591174035694444,0.0,2.4337,1.0
mp-559602,Ag2Sb2S32F12,48,4,15,1223.0045445552034,2.326262989380092,25.47926134490007,0.16700779,-4.667493903958333,-1.139626976944443,0.0,2.7813,0.0
mp-14653,Ag1Sb2F12,15,5,2,210.8719592335945,4.562317938042881,14.058130615572969,-2.44821656,-4.658656717333333,-2.3875121401111112,0.0,0.5397999999999991,0.0
mp-1199846,Ag2Sb6I2F48,58,4,15,958.7013111082242,3.658184373868095,16.529332950141796,-1.8301365,-4.423420604482759,-2.261820224712643,0.0,0.289399999999999,0.0
mp-3414,Ag4Sb4F24,32,0,206,453.8169095161924,5.029271754558892,14.181778422381011,-0.50672885,-4.6657260853125,-2.358844439270832,1.0,1.7739,0.0
mp-540872,Ag4Sb4O12,20,0,227,271.7080679491053,6.786835394315514,13.585403397455266,3.46847846,-5.807639057,-1.444474670333332,0.0,0.094599999999999,1.0
mp-3922,Ag4Sb4S8,16,4,15,387.3395667497914,5.037409127368564,24.208722921861963,3.67345084,-16.03267823125,-0.249630471406248,0.0,1.3716,0.0
mp-10809,Ag1Sn1F6,8,5,2,115.3616419681518,4.902214352980043,14.420205246018975,-1.48043906,-10.2371670175,-2.129888439374998,0.0,0.405599999999999,0.0
mp-559257,Ag8Te8O24,40,4,14,600.0363880095312,6.2757131490630265,15.000909700238278,4.29564998,-5.3124505845,-1.146425267166666,0.0,1.5732,1.0
mp-672352,Al4I12Cl24,40,4,15,1398.2754266689024,2.947115908427513,34.95688566672256,-0.47510819,-3.021958399750001,-1.08107135225,1.0,1.7285,0.0
mp-683984,Al8Se32Cl32,72,3,29,2160.292379766617,2.9801629867040083,30.004060830091905,0.11536432,-10.68627518611111,-0.843153536805556,0.0,1.1219,0.0
mp-574529,Al8Se16Cl32,56,3,55,1682.9229752279543,2.57894438387564,30.05219598621347,-1.28985934,-9.635590432142855,-1.069165520446427,1.0,1.4066,0.0
mp-540628,Al8Te16Cl32,56,3,61,1904.8466597665936,2.9569113344484963,34.01511892440346,-0.21213167,-12.855093756071428,-1.1156219646428571,1.0,1.3271,0.0
mp-2014966,Al1V4S8,13,3,44,232.08557018377863,3.486329559785257,17.852736167982975,5.16621178,-10.97363976923077,-1.175917160961538,0.0,0.3003,0.0
mp-1029975,Al4C6N12,22,6,167,240.7275794232613,2.400992387357024,10.942162701057333,5.73709207,-8.35602053681818,-0.609946481590908,1.0,2.9441,0.0
mp-29110,Al4Fe6Si6,16,5,2,190.841101477089,5.320839340191279,11.927568842318063,9.09681434,-6.601094414375,-0.453948241874999,1.0,0.230299999999999,0.0
mp-1214967,Al8Cd12Ge12O48,80,0,230,919.5628085998216,5.786543669447486,11.49453510749777,2.26339282,-6.452677418625001,-2.271887525875,1.0,2.9874,1.0
mp-1214910,Al4Cd2Br16,22,4,7,730.1741100314017,3.6641681623673152,33.18973227415462,1.585687699999999,-3.408296035909091,-1.4495020240909091,0.0,2.9128,0.0
mp-5928,Al2Cd1S4,7,1,82,158.91384085527508,3.078721103895588,22.701977265039297,1.91604263,-10.533709221428571,-1.146683410178572,0.0,2.7263,0.0
mp-3159,Al2Cd1Se4,7,1,82,182.21741497767087,4.394395089806269,26.03105928252441,1.50165954,-4.280460935714286,-1.075488398482142,1.0,2.004699999999999,0.0
mp-7909,Al2Cd1Te4,7,1,82,231.64033150563444,4.851529037055572,33.09147592937635,3.050266,-19.901839472857144,-0.582113531428575,1.0,1.6245,0.0
mp-1228975,Al2Cr3Cu1S8,14,6,160,248.05609191194992,3.548046548801847,17.718292279424993,5.20893635,-6.369691330714287,-1.1085215249999991,0.0,0.1357,0.0
mp-10910,Al4Ru2,6,3,70,82.4376362145777,6.245654124184848,13.739606035762948,9.0433687,-13.744011246666666,-0.7811005950000001,0.0,0.086399999999999,0.0
mp-1196459,Al16Sb40Se48Br72,176,4,13,6352.433345248427,3.880584619481434,36.09337127982061,0.88466222,-3.915068207613636,-1.013061592116477,1.0,1.801899999999999,0.0
mp-11674,Al4Se6,10,4,9,252.55345149639967,3.824586748501788,25.255345149639968,2.75585637,-12.288599007,-1.0088235364375011,0.0,1.8004,0.0
mp-29502,Al16Te24,40,4,14,1396.1935742271555,4.155653863056867,34.90483935567889,3.84845012,-18.50219873175,-0.559024813749999,0.0,1.854,0.0
mp-9254,Al2Te5,7,4,12,240.2763278172873,4.782126199336237,34.3251896881839,3.66655846,-20.48055688428571,-0.401939997142855,0.0,1.046099999999999,0.0
mp-568443,Al4V2Cl16,22,4,15,603.888887599563,2.136707245916147,27.449494890889227,1.86282521,-8.649564132727273,-1.670174717272728,0.0,0.8418000000000001,0.0
mp-4842,Al4Zn2S8,14,0,227,250.64764281935976,3.281121926450817,17.903403058525697,4.2853273,-8.977781778571428,-1.189953836607142,0.0,2.4934000000000003,0.0
mp-7907,Al2Zn1Se4,7,1,82,169.04316750638472,4.2751604049269805,24.14902392948353,2.00639463,-4.348565547142856,-1.100773949910713,1.0,2.1529,0.0
mp-7908,Al2Zn1Te4,7,1,82,216.63505529356985,4.827294159882309,30.94786504193855,3.5591303,-3.751240675714285,-0.7049379838095231,1.0,1.625099999999999,0.0
mp-1228446,Al6B2C2,10,2,194,120.36064717516008,2.863195325500272,12.036064717516007,7.97204476,-5.52696833,-0.098011379333333,0.0,0.453,0.0
mp-1228599,Al18B6C18,42,2,185,476.6806647509144,2.670926387522258,11.349539636926531,5.95087627,-6.606801873095239,-0.09221391047619,0.0,1.8202999999999991,0.0
mp-1591,Al4C3,7,6,166,79.90244024318747,2.991752250158876,11.414634320455352,7.3085706,-6.186745705714287,-0.09127430607143,0.0,1.3154,0.0
mp-1228721,Al4In1Ag1Se8,14,4,5,360.5472584948864,4.431940641130558,25.753375606777603,3.16255508,-14.120981372857145,-0.8813140376785701,0.0,0.6835,0.0
mp-35267,Al5Cu1S8,14,0,216,245.9010213567228,3.072380860125777,17.564358668337338,5.79861618,-8.937086365,-1.166566343035714,0.0,1.4217,0.0
mp-9203,Al6Cd4S1O12,23,0,217,357.9746858888572,3.87606053268021,15.5641167777764,0.53113891,-6.617809923913042,-2.71227134271739,0.0,2.7127,1.0
mp-9535,Al6Cd4Te1O12,23,0,217,374.095220807742,4.133095173099382,16.265009600336608,0.8628842600000001,-6.562885231739131,-2.700609853768116,0.0,2.5652,1.0
mp-530331,Al36Sn6Te60,102,6,152,3408.041085016975,4.550638511621933,33.412167500166426,2.4391483943285603,-4.101457760392157,-0.6946291857843131,1.0,1.439,0.0
mp-1228964,Al1Ag1P2Se6,10,4,5,253.9287203629912,4.385035805906184,25.39287203629912,2.59070035,-4.426495843,-0.5870029005014871,0.0,1.6205999999999992,0.0
mp-9631,Al2Ag2O4,8,2,194,87.85832335519181,6.30693839740901,10.982290419398977,4.20479798,-6.425985976249988,-2.304877096666654,0.0,1.4090999999999991,1.0
mp-5782,Al2Ag2S4,8,1,122,169.43391449112187,3.900206524762422,21.17923931139024,2.88185789,-11.94301553125,-0.9035221214062492,1.0,1.8992,0.0
mp-14091,Al2Ag2Se4,8,1,122,196.7610945432424,4.941582476882665,24.595136817905296,2.18218391,-14.92098608625,-0.7432121020312501,1.0,1.135199999999999,0.0
mp-1228963,Al1Ag1Sn1Se4,7,1,82,198.2872589677156,4.768387617941063,28.32675128110223,2.05262524,-4.281377921428572,-0.769702025148809,1.0,1.1072,0.0
mp-14092,Al2Ag2Te4,8,1,122,245.06077562489887,5.285977139432593,30.632596953112365,3.47746818,-20.1698675125,-0.439261488750002,1.0,1.0469,0.0
mp-2172,Al1As1,2,0,216,45.71109524739804,3.701817725841658,22.855547623699017,3.58128419,-11.346857435,-0.627042776249999,0.0,1.503699999999999,0.0
mp-567734,Al4As12Se16Cl16,48,4,15,1627.1078969632042,2.895895612638831,33.89808118673342,-0.17957194,-4.291596732916667,-1.03045002140625,1.0,2.1167,0.0
mp-558360,Al2As6S10Cl8,26,4,11,782.773498471812,2.349964386581123,30.106673018146616,0.2144534,-4.529546108076923,-1.003245149230768,0.0,2.2534,0.0
mp-607454,Al4C12N12Cl24,52,5,2,1163.5573576453032,1.813882820501972,22.376103031640447,-0.71699648,-6.005148590192307,-0.809943794615383,0.0,2.5682,0.0
mp-1102961,Al2Cd2Cl8,12,5,2,352.70173723853594,2.647852691095329,29.39181143654466,-0.42540743,-10.038171610833333,-1.463698009166666,0.0,2.761,0.0
mp-1229097,Al2Cr2Fe2O8,14,3,74,147.90088334532493,4.464459791699671,10.564348810380352,5.22066652,-8.494336182142858,-2.542837820714286,0.0,1.4767,1.0
mp-1228984,Al1Cu1P2Se6,10,6,146,236.87285777660955,4.390067296366625,23.68728577766096,3.68211813,-4.523998834999999,-0.55887899333482,1.0,0.8799,0.0
mp-1102536,Al2Cu2Br8,12,1,112,348.6686108464379,3.90662851528565,29.05571757053649,1.26599256,-3.6123095999999872,-1.213548159999986,0.0,2.1451,0.0
mp-28020,Al2Cu2Cl8,12,1,112,294.7232745098301,2.618109351579225,24.560272875819177,1.61529712,-8.35062801,-1.319186356666666,0.0,2.5112,0.0
mp-1228980,Al1Cu1Ge1Se4,7,1,82,167.8665791508262,4.73835074893937,23.98093987868946,3.73763322,-4.521867837142858,-0.7430883706249991,1.0,0.8904999999999991,0.0
mp-3098,Al2Cu2O4,8,2,194,79.06978600731826,5.146334199359751,9.883723250914782,6.09085843,-6.8528004887499865,-2.417624361249986,0.0,1.8148,1.0
mp-4979,Al2Cu2S4,8,1,122,146.42766229382923,3.5077372781402403,18.303457786728654,5.20145593,-9.37487505,-0.962651926406248,1.0,1.6756,0.0
mp-8016,Al2Cu2Se4,8,1,122,172.5678946576471,4.781385838476759,21.57098683220589,3.87614444,-12.30683789125,-0.7563341932812491,1.0,0.8921999999999991,0.0
mp-1228961,Al2Cu2Sn2S8,14,3,74,271.5089317769453,4.128246124787186,19.393495126924662,5.48935852,-4.96781685,-0.909560760714285,0.0,0.712699999999999,0.0
mp-1229027,Al1Cu1Sn1Se4,7,1,82,181.5890527539548,4.801565692513809,25.941293250564968,3.48115986,-4.463928064285715,-0.772785169196429,1.0,0.551299999999999,0.0
mp-8017,Al2Cu2Te4,8,1,122,218.71279783515297,5.249753008760489,27.33909972939412,4.91045025,-17.52852994375,-0.425194206250001,1.0,1.0186,0.0
mp-17477,Al4Fe4P4O20,32,4,14,423.5165893149473,3.039389688781344,13.234893416092104,2.37773372,-8.0470451153125,-2.750685666517856,0.0,0.5231,1.0
mp-1228891,Al1Ga1As2,4,6,160,91.21657145338672,4.488243147095224,22.80414286334668,3.24524361,-12.434816665,-0.537332601249999,1.0,0.700499999999999,0.0
mp-23933,Al2H6,8,6,167,65.66805385043641,1.517482771032696,8.208506731304551,1.01155368,-4.34799096625,-0.073632082812499,0.0,2.197699999999999,0.0
mp-27935,Al2I2Cl12,16,4,4,489.46335736234505,2.487460068647398,30.59145983514657,-0.95823993,-3.370098035625,-1.32499238,0.0,2.291,0.0
mp-504482,Al6In6S18,30,2,169,713.3884528706352,3.323848829280726,23.77961509568784,3.0539757,-11.685050144666668,-1.001912953354167,0.0,2.081299999999999,0.0
mp-862787,Al6In6Se18,30,2,169,815.5387502722511,4.62623389035123,27.18462500907504,2.50975971,-15.312994939,-0.8639210584375001,1.0,1.6333000000000002,0.0
mp-1214829,Al2Ni2Ag4F14,22,3,74,285.3214290767629,5.056321498261953,12.969155867125586,0.73459213,-5.092989166818182,-2.4922114857575752,0.0,1.9697,0.0
mp-1550,Al1P1,2,0,216,40.983457924417976,2.348192310671479,20.491728962208988,4.36978098,-8.604336105,-0.737248783988095,0.0,1.6294,0.0
mp-28046,Al8P16I72,96,3,61,4669.546937631664,3.5022475308334533,48.64111393366317,0.58774509,-2.9355209029166662,-0.577801201607142,1.0,1.686,0.0
mp-568423,Al4P4I32,40,3,33,1931.8606688980203,3.689863789335752,48.296516722450505,0.7478829,-2.77911623425,-0.6438012067142851,0.0,1.4878,0.0
mp-1102285,Al2P2S8,12,1,112,303.32308333107903,2.038867454788788,25.27692361092325,1.49607681,-8.672575278333333,-0.693546783204364,0.0,2.8338,0.0
mp-555805,Al2S2Cl14,18,4,7,524.0641541194176,1.9468865434888991,29.11467522885653,-1.08248774,-3.602239992222224,-1.288491659166669,1.0,2.4961,0.0
mp-2624,Al1Sb1,2,0,216,59.15180866014202,4.175546636123753,29.57590433007101,4.4349805,-16.472182515,-0.252975485,0.0,1.2255,0.0
mp-1194909,Al4Sb8Se8Cl16,36,5,2,1147.4532497964842,3.300858028329444,31.87370138323568,1.66711261,-4.2335156925,-1.3013409741319442,0.0,1.121999999999999,0.0
mp-567743,Al8Sb16Te16Cl32,72,5,2,2450.00959887164,3.619356622407354,34.02791109543944,2.2264793,-4.083883054999999,-1.230065133148147,0.0,1.0432,0.0
mp-676861,Al1Sb1O4,6,3,65,61.01378780609018,5.789865919533531,10.168964634348365,6.3855935,-7.154437081666667,-2.5433669,1.0,1.6178,1.0
mp-1205403,Al2Se2Cl14,18,5,1,512.449975324386,2.294927242199511,28.469443073577,1.54014386,-8.086753680555555,-0.9633391423958332,0.0,2.5979,0.0
mp-31220,Al2Si2Te6,10,6,162,304.8783183710749,4.76974110495312,30.487831837107496,4.11685656,-18.683889487,-0.332382315999998,0.0,1.2504,0.0
mp-29407,Al2Te2I14,18,4,7,874.5762406291072,3.960312239223144,48.58756892383929,0.27101582,-2.631290692777778,-0.680516245185186,0.0,1.8846,0.0
mp-1281387,Al2V4O8,14,3,74,147.64208940673518,4.33826311860247,10.545863529052513,6.03221329,-8.722876605,-2.764986320714285,0.0,0.2716,1.0
mp-2767452,Al4V8O16,28,5,1,281.0322381572287,4.558268726937316,10.036865648472451,7.57770067,-11.235359751428572,-2.83716957,1.0,0.161999999999999,1.0
mp-20014,Al4V4Mo4O28,40,3,62,586.8476167195777,3.235455034692779,14.67119041798944,-0.12029641,-8.291184986000001,-2.4600990815,1.0,2.3841,1.0
mp-28159,As2Br6F12,20,5,2,396.53621659087327,3.5898205459455133,19.826810829543664,-1.79995567,-3.774909281,-1.6685016422500012,0.0,1.6272,0.0
mp-27445,As2I6F12,20,5,2,468.8516723779201,4.034902013756525,23.44258361889601,-0.09973775,-3.799419598999988,-1.726892136249988,0.0,1.3305,0.0
mp-558244,As2I4F12,18,4,12,354.6023323935869,4.146365554856233,19.70012957742149,0.04219014,-4.046235232222222,-1.912761675277777,0.0,0.5218,0.0
mp-27578,As16S64F96,176,4,14,3356.64534992318,2.510489962729289,19.071848579108973,-0.44870647,-4.727692241534091,-1.754358145852272,0.0,1.2407,0.0
mp-30934,As1S24I3,28,6,160,835.5820863702693,2.434810668507847,29.84221737036676,-0.07984157,-4.371489545000001,-0.494247045089285,0.0,2.0753,0.0
mp-1788,As8O20,28,3,19,343.77220326522104,4.440831778137766,12.277578688043608,1.34530062,-6.426088671428571,-1.557510087142856,1.0,1.426,1.0
mp-540883,As8P8S28,44,4,14,1180.2759659590304,2.455029461692339,26.824453771796144,0.77713452,-9.66002934,-0.23601041505817,0.0,2.6841,0.0
mp-15954,As8Rh4,12,4,14,209.600517428747,8.009504852964664,17.466709785728916,5.97706546,-18.423023033333333,-0.5725928316666651,0.0,0.2625,0.0
mp-766,As4Ru2,6,3,58,101.2371077110571,8.23119467448224,16.872851285176186,6.26836811,-18.736602063333333,-0.456736306666667,0.0,0.4492,0.0
mp-1189572,As8S12,20,5,2,526.4141283759965,3.104445879796971,26.320706418799823,1.60174576,-10.8599447265,-0.155932882187498,0.0,1.9873,0.0
mp-909,As8Se12,20,4,14,561.681862836406,4.573186524611719,28.0840931418203,1.60280202,-14.6094313875,-0.139482853937499,0.0,1.4466,0.0
mp-23444,As4Cl8F12,24,1,85,464.89640505439934,2.897808589412205,19.370683543933307,-2.523679409999999,-7.645151020833333,-1.580068915416666,0.0,2.8871,0.0
mp-29863,As4Cl12O4,20,4,14,502.696636325978,2.606670690721858,25.134831816298902,-1.75682186,-4.188813654999999,-1.156071267499999,0.0,2.5284,1.0
mp-1201143,As4Cl4O4F32,44,3,33,670.6138418217076,2.757054274214318,15.241223677766085,-0.19549662,-4.206193713181818,-1.771880500681818,1.0,2.8596,1.0
mp-23218,As2I6,8,6,148,340.20575807555747,4.447894935673874,42.52571975944469,0.94172182,-2.789183233749998,-0.478643139374998,0.0,2.2375,0.0
mp-31020,As2I10F12,24,4,15,640.8326006426267,4.267401307194904,26.70135836010945,0.27726077,-3.427569553333332,-1.446461231874999,0.0,1.4099,0.0
mp-555340,As4I4F48,56,0,205,793.3146274163055,3.598628528089576,14.166332632434026,-2.49444082,-4.103919015000001,-2.021035897321429,1.0,0.649,0.0
mp-1182477,As1N1O2F6,10,4,12,146.79283027722812,2.657416696194527,14.679283027722812,-2.88429066,-5.328754723,-1.890011069249999,0.0,2.7442,1.0
mp-14367,As4P4O20,28,3,19,314.9095340543126,3.920891505689514,11.246769073368307,1.85220251,-7.039472042857142,-2.064414745306121,0.0,2.0204,1.0
mp-1228745,As4Rh4S4,12,0,198,195.75359544951388,7.121892826956591,16.312799620792823,6.0443809,-16.357163500000002,-0.7309106001041691,0.0,1.2237,0.0
mp-1228724,As4Rh4Se4,12,0,198,212.8447969496416,8.013444866116352,17.737066412470135,5.4802612,-18.3845495575,-0.6661096080208321,0.0,0.9137,0.0
mp-1214786,As4Ru4S4,12,4,14,194.96319849644567,7.088232343916291,16.246933208037138,6.56684543,-16.648227780833334,-0.592539325937499,0.0,0.9146,0.0
mp-542810,As16S16,32,4,14,871.8557048070456,3.260272137661132,27.245490775220176,1.17086796,-11.53036466625,-0.159099631406249,0.0,1.9674,0.0
mp-558466,As4S4Br12F24,44,4,14,977.2996534729926,3.131044245096021,22.211355760749832,-1.07910967,-4.037891268863636,-1.746760727499999,0.0,2.5087,0.0
mp-557628,As4S4I8F24,40,4,15,819.2963309860281,3.849159839765954,20.4824082746507,0.0208845,-4.124717910250007,-1.790755752250007,0.0,1.1714,0.0
mp-542570,As16Se16,32,4,14,937.1541375116144,4.362593485155438,29.286066797237947,1.44170004,-14.629037953125,-0.119492343906248,0.0,1.367999999999999,0.0
mp-1214921,As4Se4Br12F24,44,4,14,995.023084297199,3.388315735644553,22.614161006754525,0.52503666,-4.030243432272727,-1.7975172627130682,0.0,2.5724,0.0
mp-559575,As4Se4I12F24,44,4,14,1151.516849222855,3.741157392324684,26.17083748233761,-0.2595248,-3.905646891136363,-1.7037208815767042,0.0,1.4197,0.0
mp-23575,As4Se12Cl12F24,52,4,14,1231.890949873302,2.8692720140641983,23.69021057448657,1.00055977,-4.082745940769231,-1.60685366265625,0.0,1.9559,0.0
mp-23569,As2Se12I2F12,28,4,13,691.0316349667293,3.794681864162699,24.67970124881176,0.14556579,-4.073514975357143,-1.31260652796875,1.0,1.577,0.0
mp-505373,As4Se4I4,12,4,14,397.0435141879109,4.697280997481949,33.086959515659245,2.29160661,-3.681262548333331,-0.451247006614581,0.0,1.2345,0.0
mp-1199051,B40H52I4,96,4,14,1208.03895616826,1.36422460635338,12.58373912675271,-1.803370409999999,-4.887966745520834,-0.202337827725694,1.0,2.5463,0.0
mp-1199941,B40H56S4,100,3,19,1196.0261505585818,0.8568314196008021,11.960261505585818,0.37997286,-4.9633726177,-0.224788320966666,0.0,2.5518,0.0
mp-1199451,B100S150,250,1,88,4055.021688231164,2.4123142396181843,16.220086752924658,4.30791176,-5.88899102756,-0.7342185787266671,1.0,2.526399999999999,0.0
mp-624,B12As2,14,6,166,129.317419464123,3.589969113026614,9.236958533151642,4.53115495,-8.607139822857143,-0.209188941071428,1.0,2.6454,0.0
mp-1346,B12O2,14,6,166,102.43459585845004,2.621773527017992,7.316756847032146,5.28513093,-7.237317123571429,-0.8052726050000011,1.0,1.856399999999999,1.0
mp-28395,B12P2,14,6,166,122.07265749137632,2.6073925513727563,8.71947553509831,5.21319273,-7.909109577857143,-0.326223649710885,0.0,2.4757,0.0
mp-29654,B72H88,160,3,56,1455.26419177524,0.9893997412867692,9.09540119859525,-1.810960039999999,-5.3042644603125,-0.09809325075,1.0,2.9653,0.0
mp-557856,B2Cl2O4F8,16,4,9,233.27003735638905,2.196156888650325,14.579377334774316,-3.02461556,-5.207725988125,-1.947817728020833,0.0,1.9592,1.0
mp-23189,B2I6,8,2,176,343.3017052728368,3.787581409278581,42.9127131591046,-0.6082331,-3.160202255000001,-0.347344851041667,0.0,2.6901,0.0
mp-4674,B4N4F32,40,1,113,475.19314829637045,2.471344439023755,11.879828707409262,-2.83626763,-4.785542488,-1.7526936364166672,1.0,2.9979,0.0
mp-1479,B1P1,2,0,216,23.272944325085422,2.981368782582196,11.636472162542711,7.5307309,-8.65751955,-0.483304295238095,0.0,1.243499999999999,0.0
mp-567433,B4P4I12Br12,32,3,62,1303.61892876206,3.374071476394194,40.738091523814376,0.57944943,-3.357736324375,-0.66051848110119,1.0,1.9673,0.0
mp-1201622,B4P4Br24,32,3,62,1017.1433025089384,3.403601081658267,31.78572820340433,1.21143676,-3.611538976562499,-0.87197091328869,1.0,2.7247,0.0
mp-27724,B1P1S4,6,3,23,141.5693693903541,1.994541415192164,23.59489489839235,0.37956446,-5.41944845,-0.6447311889682521,0.0,2.276,0.0
mp-540668,B16S32,48,4,14,1081.3151571176138,1.841349691563198,22.527399106616954,0.31678882,-5.713698593541667,-0.728328291597221,0.0,2.5677,0.0
mp-1214789,B8Se16,24,4,14,621.8055623394856,3.604784958080036,25.90856509747857,0.31636213,-12.184781938333332,-0.194957051874998,0.0,1.771199999999999,0.0
mp-27286,Ba4Ag24O16,44,3,52,778.1146417626792,7.243269557496879,17.684423676424526,1.17088897,-4.354688140227273,-0.830284046590908,0.0,0.9577999999999992,1.0
mp-18501,Ba4Ag8Te8,20,3,62,609.8394280098713,6.624990724388473,30.491971400493565,3.75838072,-3.731018303499996,-0.952725886833328,1.0,0.673299999999999,0.0
mp-28505,Ba2Al4Te8,14,1,125,508.7963699644138,4.580157621476996,36.34259785460099,3.09254507,-4.280968996428569,-1.140490400238092,1.0,1.5444,0.0
mp-1105233,Ba2As4O12,18,4,15,257.6885207801976,4.938234007396964,14.316028932233198,1.15069085,-6.738651304444444,-2.188986189444444,1.0,2.7763,1.0
mp-30126,Ba2B4S8,14,4,9,305.1229717227263,3.126095436776956,21.79449798019473,2.26586765,-5.820213586428571,-1.272899764761903,0.0,2.7453000000000003,0.0
mp-570823,Ba2B4Se12,18,3,64,462.8980770193898,4.539392425453564,25.716559834410543,2.28997205,-4.918517670555556,-0.8903812985995351,0.0,1.7096,0.0
mp-12927,Ba2Be4N4,10,1,140,135.9728937457125,4.478603722728969,13.59728937457125,3.02258281,-6.322834987999999,-1.107963756,0.0,1.178999999999999,0.0
mp-8281,Ba1Cd2As2,5,6,164,139.70118798705417,6.085725269374697,27.940237597410835,2.63466604,-3.250679454000001,-0.614831377000001,1.0,0.157599999999999,0.0
mp-8279,Ba1Cd2P2,5,6,164,129.8405316603431,5.423798232384745,25.96810633206862,2.93286921,-3.499186951999999,-0.5651984778571411,1.0,0.6835999999999991,0.0
mp-7374,Ba2Cu4O4,10,1,141,166.64280980517356,5.907405636175781,16.664280980517354,3.15895037,-5.619250707999994,-1.616588649999994,1.0,1.386299999999999,1.0
mp-5970,Ba4Cu8S8,20,3,62,388.01353530653097,5.62422080829076,19.400676765326548,5.2748822,-4.805018248999994,-1.126196765999993,1.0,0.9028,0.0
mp-568396,Ba8Fe16Br64,88,3,61,3458.185642674774,3.412129521716593,39.29756412130425,-0.86295071,-4.284835919431818,-1.379873224886363,1.0,0.9257,0.0
